REPLICATEID,Abudefduf_notatus,Abudefduf_septemfasciatus,Abudefduf_sordidus,Abudefduf_vaigiensis,Acanthuridae,Acanthurus_achilles,Acanthurus_albipectoralis,Acanthurus_blochii,Acanthurus_dussumieri,Acanthurus_guttatus,Acanthurus_leucocheilus,Acanthurus_lineatus,Acanthurus_maculiceps,Acanthurus_mata,Acanthurus_nigricans,Acanthurus_nigricauda,Acanthurus_nigrofuscus,Acanthurus_nigroris,Acanthurus_olivaceus,Acanthurus_rackliffei,Acanthurus_thompsoni,Acanthurus_triostegus,Acanthurus_xanthopterus,Aluterus_scriptus,Anampses_caeruleopunctatus,Anampses_melanurus,Anampses_meleagrides,Anthias_sp,Aphareus_furca,Apogon_sp,Apogonidae,Apolemichthys_griffisi,Apolemichthys_xanthopunctatus,Arothron_hispidus,Arothron_meleagris,Aulostomus_chinensis,Balistapus_undulatus,Balistoides_viridescens,Blenniidae,Bodianus_axillaris,Bodianus_loxozonus,Bodianus_prognathus,Bothus_mancus,Caesio_teres,Caesionidae,Calotomus_carolinus,Cantherhines_dumerilii,Cantherhines_pardalis,Canthigaster_amboinensis,Canthigaster_coronata,Canthigaster_solandri,Caracanthus_maculatus,Carangoides_ferdau,Carangoides_orthogrammus,Caranx_ignobilis,Caranx_lugubris,Caranx_melampygus,Caranx_sexfasciatus,Carcharhinus_amblyrhynchos,Carcharhinus_melanopterus,Centropyge_flavissima,Centropyge_loricula,Cephalopholis_argus,Cephalopholis_leopardus,Cephalopholis_miniata,Cephalopholis_sexmaculata,Cephalopholis_spiloparaea,Cephalopholis_urodeta,Chaetodon_auriga,Chaetodon_ephippium,Chaetodon_kleinii,Chaetodon_lunula,Chaetodon_meyeri,Chaetodon_ornatissimus,Chaetodon_quadrimaculatus,Chaetodon_reticulatus,Chaetodon_unimaculatus,Cheilinus_trilobatus,Cheilinus_undulatus,Chlorurus_frontalis,Chlorurus_microrhinos,Chlorurus_spilurus,Chromis_acares,Chromis_agilis,Chromis_margaritifer,Chromis_vanderbilti,Chromis_xanthura,Chrysiptera_cyanea,Cirrhilabrus_exquisitus,Cirrhilabrus_sp,Cirrhitichthys_falco,Cirrhitichthys_oxycephalus,Cirrhitops_hubbardi,Cirrhitus_pinnulatus,Cirripectes_polyzona,Cirripectes_sp,Cirripectes_variolosus,Coris_aygula,Coris_centralis,Coris_gaimard,Ctenochaetus_binotatus,Ctenochaetus_cyanocheilus,Ctenochaetus_flavicauda,Ctenochaetus_hawaiiensis,Ctenochaetus_marginatus,Ctenochaetus_sp,Ctenochaetus_striatus,Decapterus_macarellus,Diodon_hystrix,Echidna_nebulosa,Ecsenius_midas,Elagatis_bipinnulata,Enchelycore_pardalis,Epibulus_insidiator,Epinephelus_fasciatus,Epinephelus_hexagonatus,Epinephelus_howlandi,Epinephelus_macrospilos,Epinephelus_melanostigma,Epinephelus_merra,Epinephelus_retouti,Epinephelus_sp,Epinephelus_spilotoceps,Epinephelus_tauvina,Exallias_brevis,Fistularia_commersonii,Forcipiger_flavissimus,Gnathodentex_aureolineatus,Gomphosus_varius,Gracila_albomarginata,Gymnosarda_unicolor,Gymnothorax_breedeni,Gymnothorax_flavimarginatus,Gymnothorax_javanicus,Gymnothorax_meleagris,Gymnothorax_sp,Halichoeres_hortulanus,Halichoeres_margaritaceus,Halichoeres_melasmapomus,Halichoeres_ornatissimus,Halichoeres_sp,Halichoeres_trimaculatus,Hemigymnus_fasciatus,Hemitaurichthys_thompsoni,Hipposcarus_longiceps,Hologymnosus_annulatus,Hologymnosus_doliatus,Kyphosus_cinerascens,Kyphosus_sp,Labridae,Labroides_bicolor,Labroides_dimidiatus,Labroides_rubrolabiatus,Labropsis_xanthonota,Lepidozygus_tapeinosoma,Lethrinus_olivaceus,Lutjanus_bohar,Lutjanus_gibbus,Lutjanus_kasmira,Lutjanus_monostigma,Luzonichthys_whitleyi,Macropharyngodon_meleagris,Melichthys_niger,Melichthys_vidua,Mobula_sp,Monotaxis_grandoculis,Mulloidichthys_mimicus,Mulloidichthys_vanicolensis,Myripristinae,Myripristis_adusta,Myripristis_amaena,Myripristis_berndti,Myripristis_earlei,Myripristis_kuntee,Myripristis_murdjan,Naso_brevirostris,Naso_hexacanthus,Naso_lituratus,Naso_vlamingii,Neocirrhites_armatus,Neoniphon_sp,Novaculichthys_taeniourus,Odonus_niger,Ostorhinchus_angustatus,Ostorhinchus_apogonoides,Ostracion_meleagris,Oxycheilinus_unifasciatus,Paracirrhites_arcatus,Paracirrhites_forsteri,Paracirrhites_hemistictus,Paracirrhites_xanthus,Parupeneus_cyclostomus,Parupeneus_insularis,Parupeneus_multifasciatus,Pempheris_oualensis,Pervagor_janthinosoma,Pervagor_marginalis,Pervagor_sp,Plagiotremus_rhinorhynchos,Plagiotremus_tapeinosoma,Plectroglyphidodon_dickii,Plectroglyphidodon_imparipennis,Plectroglyphidodon_johnstonianus,Plectroglyphidodon_phoenixensis,Pogonoperca_punctata,Pomacanthus_imperator,Pomacentridae,Pomacentrus_coelestis,Priacanthus_sp,Pseudanthias_bartlettorum,Pseudanthias_dispar,Pseudanthias_olivaceus,Pseudanthias_pascalus,Pseudobalistes_flavimarginatus,Pseudocheilinus_evanidus,Pseudocheilinus_hexataenia,Pseudocheilinus_octotaenia,Pseudocheilinus_tetrataenia,Pseudocoris_heteroptera,Pseudodax_moluccanus,Ptereleotris_evides,Ptereleotris_zebra,Pterocaesio_tile,Rhinecanthus_rectangulus,Sargocentron_caudimaculatum,Sargocentron_microstoma,Sargocentron_sp,Sargocentron_spiniferum,Sargocentron_tiere,Scaridae,Scarus_altipinnis,Scarus_festivus,Scarus_forsteni,Scarus_frenatus,Scarus_niger,Scarus_oviceps,Scarus_psittacus,Scarus_rubroviolaceus,Scarus_tricolor,Scomberoides_lysan,Scorpaenopsis_sp,Sebastapistes_cyanostigma,Serranidae,Sphyraena_barracuda,Sphyraena_qenie,Sphyrna_lewini,Stegastes_albifasciatus,Stegastes_aureus,Stegastes_fasciolatus,Stegastes_lividus,Stegastes_nigricans,Stegastes_sp,Stethojulis_bandanensis,Sufflamen_bursa,Sufflamen_chrysopterum,Taeniurops_meyeni,Thalassoma_amblycephalum,Thalassoma_hardwicke,Thalassoma_lutescens,Thalassoma_purpureum,Thalassoma_quinquevittatum,Thalassoma_sp,Thalassoma_trilobatum,Trachinotus_baillonii,Trachinotus_blochii,Triaenodon_obesus,Tylosurus_crocodilus,Valenciennea_strigata,Variola_louti,Xanthichthys_auromarginatus,Xanthichthys_caeruleolineatus,Zanclus_cornutus,Zebrasoma_rostratum,Zebrasoma_scopas
1845964044,0,0,0,0,0,1.390094641,0,0,0,0,0,1.762712368,0,0,4.818573779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329490906,0,0,0,0,0,0,0.196157109,0,0.8683144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.3456642,0,0.041258099,0.113554132,0,0,1.049642627,0,0,0,0,0,0,0.894126713,0,0,0,0,0,0,0,0,0,0,0,0,1.277483677,0,0,0,0,0,0,0.020174943,0,0,0,0,0.023510111,0,0,0,0,0,0,0.760913468,1.770659439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194098295,0,0.048732798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653171886,0,0,0,0,0,4.000527859,0,0,0.017796561,0.00963104,0,0,0,32.50201234,0,0,10.96974858,8.205366781,0,0,1.150392103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032783202,0,0,1.74146258,0,0,0,0.336821177,0,0,0,0,0,0.012779131,0.072604467,0,0,0,0,2.498944813,0,0,0,11.72195254,0,0,0,0,0,0,0.221355137,0,0,0,0,0,0,0,0,0,0,0,0.650564292,0,0,0,0,0,0,0,0.340102392,22.0395137,0,0,0,0,0,0,0,0,0,0.113914474,0,0,0,0,0,0,0,0,0.055049219,0,0.127782429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839731198,0.278986134
1845964045,0,0,0,0,0,0,0,0,0,0,0,2.644068552,0,0,3.721773055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329490906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.52893459,0,0.082516198,0,0.722738954,0,0.913951764,0,0,0.175447654,0.583555502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157677985,1.121265673,0,0,0,0,0,0,0,0,0,0,0,0,0.119480418,0.359725822,0,0,0.630599724,0,1.572324043,0,0,0,0,0,0,0,0,0,1.845837667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038050065,0,0,0,0,0,0,0,0.136422467,0,0,0.054866438,0,0,0,0,0,0,0,0,0,0,0,0.027397062,0,0,2.792103974,0,0,0,0,0,2.083902675,0.075172063,0,1.380435752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192801438,4.883258076,0.689540845,0,0,0,0,0,0,0.190160582,0,0,0,0,0,0,0.174786214,0,2.035061206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.059193348,0,0,0,21.89720656,0,0,0,0,0,0,0,0,0,0.056957237,0,0,0,0,0.2607445,0.500658161,0,0,0.168265679,0,0,0,0.135920868,0,0,0,0,0,0,0,0,0,0,1.656176205,0,0
1845964046,0,0,0,0,0,0,0,3.482451199,0,0,0,1.772348611,0,0,2.979752799,0,0,0,0,0,0,0,0,0,0,0.533750505,0,0,0,0,0,0,1.815296468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.37155969,0,0,0,0,0,3.554195753,0,0,0,0,0,0,0,0,1.597630554,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868776121,0,0,0,0,0,0,0.030375519,0,0,0,0.035076476,1.299699075,0,0,0,0,0,0,1.893759563,0,1.455593613,0,0,0,0,0,0,0,0,1.983623783,0,0,0,0,0,0,0,0,0,0,0,0,0.141327504,0,0,0,0,0,0,0,0.472530143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04292232,0,9.152835133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089640787,0,0,0,0,0,2.476433788,0,0,0,0,0,0,0.886937942,0.014441838,0,0.086003086,0,0,0,0,0,0,0,3.073390132,0,0,0,0,0,0,0,0,0,0,0,1.330978595,0,0,0,0,0,0,0,0,0,9.789314295,0,0,0,13.84264102,2.144412458,0,0,0,0,0,0,0,0,0.425758583,0,0,0.039675464,0,0.083699105,0,0,0,0.298469985,0,0,0,1.203780649,0,0,0,0,0,0,0,0,0,0,0,0,0
1845964048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559735278,0,0,0,0,0,3.592735674,0,0,0,0,0,0,0,4.86465784,0,0,0.605098823,1.873469783,0,0,0,0.496573945,0,0.102346401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13785427,0,0,0,0,0.281095914,0.165032395,8.248628985,0,2.559245302,0,0,0.270886201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375302427,0,0,0,0,0,0,0.060524829,0,0,0,0,0,0,0,0.252646942,0,0.126250986,0,0,1.47592365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113834916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034838431,0,0,0,0,0,0,0,0,0,20.51341695,0,0,0,0,0,0,0,0,0,0,15.33109318,3.937242848,0,0,0,37.79541865,0.737058822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307095346,0,0,0,0,0,0,0,0.290417866,0,0,0,0,2.159088319,0,0,0,10.25670848,0,0,0,0,0,0.052826992,0.913934263,0.075042496,0,0,0,0,0,0,0,0,0,0,2.606362092,0,0,0,0,0,0,0,0.265948813,0,6.654420128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111388654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.592336509,0
1845964049,0,0,0.469825392,0,0,1.506383852,0,0,0,0,0.790584592,4.10271228,0,0,9.625838282,0,0,0,0,0,0,0,0,0,0.92935452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.3993232,0,0,0,1.290733017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495020897,0,0,0,0,0,0,0,0,0,0,0.009604733,0,0,0,0,0,0,0,1.572324043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32189713,0,0,0,0,0,0,0,0.270282657,0,0,0.032513445,0,0,0.774129643,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43891525,0,0,0,0,0,3.648922901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682749812,0,0,0,0.625367434,0,0,0,0,0,0,0.475401456,0,0,0.086003086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.232111736,0,0,0,7.978322621,0,0,0,0,0,0,0,0,0,1.139144737,0,0,0.441702531,0,0.104773896,0,0,0,0.11810853,0,0,0,0.569876555,0,0.553061644,0,0,0,0,0,0,0,0,0,0,0
1845964050,0,0,0,0,0,0,0,0,0,0,0.923234794,7.064437951,0,0,2.319144259,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604281826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73885555,27.78456516,0,101.5585286,0,0.288306853,0.353771756,5.567038075,0,2.927277938,0,0,0.599901244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.898411853,0,0,0,0,0,0,0,0,0,0,0,0.117550557,0,0,0,0,0.261790264,0.031480087,0,6.068113375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141327504,0,0,0,11.34455831,0,0,0,0,0,0,0,0,0,0.096766205,0,0,0,0,0,0,0,0,0,0,0,0.930701325,0,0,0,0,0,2.374238073,0,0,2.268487149,0,0,0,0,0,0,0,0,0,0,0,14.87136982,0,0,0,0,0,0,0,0,0,0.451533923,0,0.184642959,0,0.654234676,0,0,2.180186882,0,0,0.051352868,0,0,0.045751636,0.008666469,0.889801292,0,0.097282724,0,0,0,0,0,0,20.35061206,0,0.63828473,0,0,0,0.450210712,0.290633524,0,0,0,0,0.051495466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66434726,0,0,0,0,0,0,0,0,0.881117714,0,0,0,0,0,0,0,0,0,0,0,0,0.183351587,0,0,0,0,0,0,0,0,0,0,0,0,0
1845964051,0,0,0,0,0,0,0,0,0,0,0,0,0,17.38963391,1.458480309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.210197645,0,0,0,0,0,0,0.146473333,0,0,0,0,0,0,0,0,0.252919674,0,0,0,0,0,0,0,49.51109257,0,0,130.3993232,0,0.186621235,0.107189357,0,0,4.614437491,1.085212777,0,0.468146799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930008117,0,0,0,0,0,0,0.031923677,0,0,0,0,0,0,0,0,0,0,0.261790264,0,7.185436527,0,0,0,0,0,0,1.055681046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928245729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010815228,0.023980263,0,0,0,7.201316978,0,0,0,16.66036774,0,0,0,0,0,0,0,0,0,3.782917949,5.914323334,17.45854364,0,0,0,7.193435499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014273382,0,0.057620845,0,0,0,0,0,0,0,0,8.845732707,0,0,0,0,0,0,0.347551045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861542187,7.963072942,0,0,0,0,0,0,0,0,0.084015162,0,0,0,0,0.026066597,0.913187773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775255343,0
1845964052,0,0,0,0,0,3.227662246,0,0,0,0,0,0,0,0,17.12942468,1.700106889,0,0,1.981148456,0,0,0,0,0,1.604281826,0.06369593,0,0,0,0,0,0,0,0,0,0,1.150392103,0,0.188963556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.81000408,0,0.026797339,0,2.624713918,0,0,0,0,0.375848808,2.046161695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011071525,0,0.364995336,0,0,0,0,0,0,0.030375519,0.594960506,0,0,0,0,0,0.85268343,0,0,0,0,2.51843905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052312421,0,0,0,0,0,0,0,0.570955822,0.13412362,0,0,0,0,2.124211741,0,0,0,0,0,0,0,0,0,0,0,0,0,51.68287616,0,0,0,0,0.17540148,2.638920745,1.641810268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130687528,0,0.124070541,0,0.782194405,0,0,0.183969402,0,0,0,0,0,0,0,0.028810422,0,0,0.537749704,0,0,0,0,0,0,0,0,0,0,0,0.020412576,0,0,0,0,0,0,0,1.036898876,0,0,0,0,0,0,0,0,0,5.433771289,0,0,0,7.363275023,0,0,0,0,0,0,0,0,0,1.226366878,0,0,0.346049817,0,0.188473001,0,0,0,0.198693275,0,0,0,0.481701039,0,0,0,0,0,0,0,0,0,0,0,0,0
1845964053,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200799402,13.67154409,0,0,0,0,0,0,0,0,0,0.909924885,0,0,0,0,0,0,0,0,0,0,0,3.050945044,0,0,0,0,0,0,0,0,0,0.44146922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059959454,0,3.554195753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729990672,1.681898509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.882976677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.248339446,0,0,0,0,0.113834916,0,0,0,0,0,0,0,0.666898499,0,0,0,0,0,1.24954201,0,0,0,0,0,0,0,0,0,0.023980263,0,0,0,10.83400411,0,0.480317868,0,0,0,2.760871505,0.949279445,0,0,0,0.46877909,0,0,0,0.718335941,0.718335941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024068189,0,0,0,0,0,0,0,0,0.201672956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.569363251,0,0,0,0,0,0,0,0,0,0.420075811,0,0,0,0,0,0,0,0,0.704888047,0,0,0,0.822447103,0,0,0,0,0,0,0,0,0,0,0,0,0
1845964054,0,0,0,0,0,0,0,0,0,0,1.231639598,0,0,0,5.383513982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550268666,0,0,0,0.409765518,0,0,0,0,0,0,0,0,0.697648286,0,0,0,0,0,0,0,0,0,0,0,0,0,5.396560726,0,0,0,0,0.172669458,0.085764879,0,0,1.198396779,0,0,0.468146799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093438806,0,0.757730318,0,0,0,0,0,0,0,0,0,0,0,0,1.683144222,0,0,0,0.419310933,0,0,2.090230102,0,0.948624044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368997336,0,0,7.032122486,0,0,0,0,0.218781635,0,0,0,0,0,1.460492338,0,0,0,0,0,0,0,0.065828173,0,0.023980263,0,0,0,8.893218049,0,0,0,0.474847615,0,0,0,0,0,0,0,0,0,0,13.013182,10.58688884,0,0,9.688947662,14.95672639,0,0,0,0,0,0,0,0,0,0,0.014279155,0,1.467502273,0,0,2.294282067,0.83748343,0,0,0,0,0.014273382,0,0.152701136,0,0,0,0,0,0,0,0,1.172195254,0,0.111940102,0,0,0,0,0.217841632,0,0,0,0,0,0,0,0.785354412,0,0,0,2.316766304,0.546647642,0,0,0,3.600525347,0,0,1.874068547,5.969474251,20.14097902,0,0,0,0,0,0,0,0,0.422917197,0,0,0,0,0,1.131981257,0,0,0.039190313,0,0,0,0,0,0,0,0,0,0,0,7.449372517,0,0,0,0,0
1845964055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75752589,0,0,0,0,0,0,0,0,0.796765013,1.561085053,0,0.704840031,0,0,0,0,0,2.711861436,0,0,0,0.949279445,0,0,0,0,0,0,0,0,0,0,0.478437121,0,0,0,0,0,0,0,11.76432757,0,0,156.1352955,0,0.202435105,0.428757428,4.692499533,0,1.936777052,0,0,3.889855883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118258489,0,1.860016233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303040632,0,0.681101197,0,0,8.213272583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747666199,0,0,0,7.970764878,0,0,0,0,0,0,0.13005378,0,0,0.396354377,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4293668,0,0,0,4.667073698,0,2.638920745,0.949279445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767316337,0,0,0.565159784,1.464485746,0,2.74356299,3.921286039,0.818402349,0,0,0,0,0,0,0.78598072,0,0,0,0,2.745090877,0,0,0,9.382988866,0,0,0,0,0,0.024192683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615047599,0,0,0,0,0,0,0,0,0,1.126032868,0,0,0,0,0,0.335401854,0,0,0.069671668,0,0,0,1.132673899,0,0,0,0,0,0,0,0,0,0,0,0,0
1845964056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.706495913,0,0,0,0,0,0,0,0,0,1.372136304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624713918,0,0,0,0,0.219835837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747510448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75047738,0,0,0,0,6.136144639,0,6.242888246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038050065,0,0,0,0,0,0,0,0.270282657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056339562,0,0,0,0,8.893218049,0,0,0,0,0,0,0,0,3.233358523,0,0,0,0,0,0,0.844986519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181173737,0,0,0,0,0,0,0.229051704,0,0,0,0,0.910865384,0,0,0.539463926,0.339176868,0,0.539033244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.659203581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250351897,0,0,0,0,0,0,0,0,0.704511734,0,0,0,0.390143232,0,0,0,0,0,0,0,0,0,0,0,0,0
1845964057,0.285099196,0,0,0,0,0,0,0,0,0,0,7.280298376,0,0,0.868656605,0,0,0,0,0,0,1.084314376,0,0,0.291919875,0.059417845,0,0,0,0,0,0,0.200518163,0,0,0,0,0,0.05256594,0,0,0,0,0,0,0,0,0,0.0677799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431004115,0,0,0,0,0.253448882,0,0,0,0.894126713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531433209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017853139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464445126,0,0,0,0,0,0,0,0,0.029991865,0,0,0,0,0.56434051,0,0,0,0,0,2.371453951,0,0,0,0,0,0,0,10.83400411,0,0,0,0,0,0,1.073380975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220280824,0,0,0.540888402,0,0,0,0,0,0,0,0.380321165,0.144418377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524824022,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64264687,0,0,0,0,0,0,0,0,0,0.48151727,0,0,0.134448729,0,0,0,0.280910827,0,0.21998184,0,0,0,0.400604734,0,0.183882999,38.92313702,0,0,0,0,0,0,0,0,0,0
1845964058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.018431203,0,0,0,0.936905922,0,0,0,0,0,0,0,0,0,4.402149332,0,0,1.988593511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.882935645,0,0,101.5585286,0,0.47410708,0.299797268,4.68745305,0,15.27076041,0,0,0.936293598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138785449,0,0,0,0,0,0,0.035173129,0,0,0.010540726,0,0,0,0,0,0,0.200666755,0.0182368,0,4.939582,0,0,0,0,0,0.0144071,7.179861743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.616602648,0,4.628662556,0,0,0,0,0.136422467,0.159676688,0,0,0,0.169344983,0,0,0,0,0,0,0,0,0.008064923,0.040084292,0.005402434,0,0.678353735,0,10.83400411,0,0,0,10.25670848,0,0,0,0,0,0,0,0,0,0,19.35953448,0,0,0,0,50.99291616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37908169,0,0,0,0,0.033562728,0.011070558,0,0,0,0,0,1.446420495,0,0,0,5.888110422,0,0,0,0,0,0,0.381868914,0,0,0.178439478,0,0,0,0,0,0,0,0,4.396373917,0,0,0,0,0,0,0,0,7.363275023,2.990474427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099727793,0.71285117,0,0,0.055049219,0,0,0,0,0,0,0,0,0,0,0,4.982507511,0,1.558435573,0,1.066154957,0
1845964059,0,0,0,0,0,0,0,0,0,0,2.839808155,0,0,8.694816954,1.957011237,0,0,0,0,0,2.922084755,0,0,0,0,0,0,0,0,0,0,0,0.200518163,0,0,0,0.774766904,0,0.053521956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280243347,31.73505491,0,88.97396544,0,0.059959454,0.064340402,0,0,1.198396779,0,0,0.209925214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078838993,0,0.734370616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200666755,0,0,1.450762569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630723544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347317112,0,17.36024277,0,0,0,6.805244672,0,0,1.380435752,0,0,0,0,0,0,6.111726292,5.167261839,0,0,0,0,26.03919496,0,10.99409915,0,0,0,0,0,0,0,0,0,0.220280824,1.464485746,0,0,2.591432907,0,0,0,0,0,0.004794675,0,0,0,0,0,0,0.639729872,0,0,0,8.330183869,0,2.723404058,0,0,0,0.012096342,0.155316673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680507004,0,2.33742508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378845322,0
